;title;url;rating;review_count;price
48;"Nokia 7.1 - Android 9.0 Pie - 64 GB - Dual Camera - Dual SIM Unlocked Smartphone (Verizon/AT&T/T-Mobile/MetroPCS/Cricket/H2O) - 5.84"" FHD+ HDR Screen - Steel - U.S. Warranty, TA-1085 S";https://www.amazon.com/Nokia-7-1-Unlocked-Smartphone-T-Mobile/dp/B07HD3QC65/ref=sr_1_48?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-48;3.3 out of 5 stars;816;209.0
49;Rugged Smartphone Unlock,OUKITEL WP5 8000mAh Battery 4GB RAM 32GB ROM 13MP+2MP+2MP Triple Cameras 5.5inch 4G Dual SIM LTE Global Bands Waterproof Stockproof Dustproof GPS OTG;https://www.amazon.com/Smartphone-OUKITEL-Waterproof-Stockproof-Dustproof/dp/B088CZL5TW/ref=sr_1_49?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-49;5.0 out of 5 stars;2;149.99
50;"Samsung Galaxy A11 6.4"" A115M/DS 32GB 2GB RAM (GSM Only, No CDMA) International Version - No Warranty (Blue)";https://www.amazon.com/Samsung-Galaxy-A115M-International-Version/dp/B087XBQ2VP/ref=sr_1_50?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-50;4.0 out of 5 stars;2;139.18
51;Rugged Phones Unlocked, 4G Rugged Smartphones Unlocked Android 10 5’’ HD 2GB+16GB (SD Card Up to 128G) 13MP+5MP Cameras 4000mAh Dual Sim, GPS, GLONASS, NFC Black;https://www.amazon.com/Android-Unlocked-Smartphones-Cameras-4000mAh/dp/B0875KS5LV/ref=sr_1_51?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-51;3.0 out of 5 stars;4;109.99
52;DJI CP.ZM.00000064.01 osmo Mobile 2 Handheld Smartphone Gimbal (Single Unit), Gray;https://www.amazon.com/DJI-Mobile-Handheld-Smartphone-Gimbal/dp/B078XJSCYG/ref=sr_1_52?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-52;4.1 out of 5 stars;1305;87.0
53;Rugged Unlocked Cell Phones, Blackview BV5500 Pro 4G Smartphones IP68 Waterproof Drop Proof, 5.5” 3GB+16GB Dual SIM [Quad Core] Android 9.0 4400mAh Battery and Face ID Mobile Phones, Black;https://www.amazon.com/Blackview-BV5500-Pro-4G-resistente/dp/B07T6ZDRHV/ref=sr_1_53?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-53;3.8 out of 5 stars;186;119.99
54;Blackview A80 Pro-6.49 inches Smartphone, 4GB RAM+64G ROM Unlocked Cell Phone with Quad Camera 13MP, 4680mAh Battery, 4G Global Version Dual SIM Phone, Fingerprint, Face ID - Blue;https://www.amazon.com/Blackview-Pro-6-49-Smartphone-Unlocked-Fingerprint/dp/B084ZFQ6LF/ref=sr_1_54?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-54;4.0 out of 5 stars;41;149.99
55;Fujifilm Instax Mini Link Smartphone Printer - Dark Denim;https://www.amazon.com/Fujifilm-Mini-Link-Smartphone-Printer/dp/B07XYPBKT9/ref=sr_1_55?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-55;4.6 out of 5 stars;1557;99.95
56;Rugged Smartphone Unlocked, Ulefone Armor X3 IP68 Waterproof Cell Phone, 5.5 inch HD+ Screen 2GB+32GB Android 9.0 5000mAh Battery Global 3G Dual SIM Dual Cameras Face ID Compass+GPS Shockproof (Red);https://www.amazon.com/Smartphone-Ulefone-Armor-Waterproof-Shockproof/dp/B07VL28Y84/ref=sr_1_56?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-56;3.6 out of 5 stars;160;109.99
57;"LG V35 ThinQ (64GB, 6GB RAM) 6.0"" QHD+ FullVision, Dual Camera, 4G LTE GSM AT&T Unlocked Smartphone US Warranty (Black)";https://www.amazon.com/LG-FullVision-Unlocked-Smartphone-Warranty/dp/B07RG7G16R/ref=sr_1_59?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-59;4.2 out of 5 stars;143;249.99
58;Motorola One Hyper 128GB + 4GB RAM, XT202-1, 6.5” FHD+, 64 MP Photos, LTE Factory Unlocked Smartphone - International Version (Blue Iceberg);https://www.amazon.com/Motorola-XT202-1-Factory-Unlocked-Smartphone/dp/B083G849RZ/ref=sr_1_60?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-60;4.1 out of 5 stars;36;319.99
59;Nite Ize Wraptor, Rotating Smartphone Bar Mount;https://www.amazon.com/Nite-Ize-Rotating-Smartphone-Charcoal/dp/B078L18FTZ/ref=sr_1_61?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-61;4.5 out of 5 stars;146;13.49
60;Celestron NexYZ 3-Axis Universal Smartphone Adapter;https://www.amazon.com/Celestron-3-Axis-Universal-Smartphone-Adapter/dp/B07D7V3B8M/ref=sr_1_62?dchild=1&keywords=smartphones&qid=1594219856&s=electronics&sr=1-62;3.9 out of 5 stars;688;57.61
